split,threshold,far,frr,tar,tnr
train,0.48181385,0.013794104835196748,0.44300856686510814,0.5569914331348919,0.9862058951648033
train,0.48174474,0.013939305938725135,0.44300856686510814,0.5569914331348919,0.9860606940612748
train,0.4814979,0.013939305938725135,0.4421373602439379,0.5578626397560621,0.9860606940612748
train,0.4813741,0.014229708145781908,0.4421373602439379,0.5578626397560621,0.985770291854218
train,0.48124608,0.014229708145781908,0.44126615362276755,0.5587338463772324,0.985770291854218
train,0.4810829,0.014374909249310295,0.44126615362276755,0.5587338463772324,0.9856250907506897
train,0.4808195,0.014374909249310295,0.4408305503121823,0.5591694496878177,0.9856250907506897
train,0.48071498,0.014520110352838681,0.4408305503121823,0.5591694496878177,0.9854798896471613
train,0.4801724,0.014520110352838681,0.4386525337592566,0.5613474662407434,0.9854798896471613
train,0.48013967,0.014665311456367068,0.4386525337592566,0.5613474662407434,0.9853346885436329
train,0.47967157,0.014665311456367068,0.4379265282416146,0.5620734717583854,0.9853346885436329
train,0.47965884,0.014810512559895456,0.4379265282416146,0.5620734717583854,0.9851894874401046
train,0.4794669,0.014810512559895456,0.43734572382750114,0.5626542761724989,0.9851894874401046
train,0.4794239,0.014955713663423843,0.43734572382750114,0.5626542761724989,0.9850442863365761
train,0.47939464,0.014955713663423843,0.4372005227239727,0.5627994772760273,0.9850442863365761
train,0.47938502,0.01510091476695223,0.4372005227239727,0.5627994772760273,0.9848990852330478
train,0.47936743,0.01510091476695223,0.43705532162044436,0.5629446783795556,0.9848990852330478
train,0.47933286,0.015246115870480616,0.43705532162044436,0.5629446783795556,0.9847538841295194
train,0.47875017,0.015246115870480616,0.4351677072745753,0.5648322927254247,0.9847538841295194
train,0.47874886,0.015391316974009002,0.4351677072745753,0.5648322927254247,0.984608683025991
train,0.47874707,0.015391316974009002,0.4350225061710469,0.5649774938289531,0.984608683025991
train,0.478727,0.015536518077537389,0.4350225061710469,0.5649774938289531,0.9844634819224626
train,0.47857875,0.015536518077537389,0.43458690286046175,0.5654130971395382,0.9844634819224626
train,0.4785231,0.015681719181065777,0.43458690286046175,0.5654130971395382,0.9843182808189342
train,0.47829852,0.015681719181065777,0.43357049513576307,0.5664295048642369,0.9843182808189342
train,0.4782757,0.015826920284594162,0.43357049513576307,0.5664295048642369,0.9841730797154058
train,0.47786662,0.015826920284594162,0.4322636852040076,0.5677363147959924,0.9841730797154058
train,0.47785628,0.01597212138812255,0.4322636852040076,0.5677363147959924,0.9840278786118775
train,0.4772083,0.01597212138812255,0.43066647306519534,0.5693335269348047,0.9840278786118775
train,0.4772054,0.016117322491650935,0.43066647306519534,0.5693335269348047,0.983882677508349
train,0.47609428,0.016117322491650935,0.4270364454769856,0.5729635545230144,0.983882677508349
train,0.47603607,0.016407724698707712,0.4270364454769856,0.5729635545230144,0.9835922753012923
train,0.475771,0.016407724698707712,0.4263104399593437,0.5736895600406563,0.9835922753012923
train,0.47576445,0.016552925802236097,0.4263104399593437,0.5736895600406563,0.9834470741977639
