threshold,accuracy,tar,fmr,fnmr,female_accuracy,male_accuracy,female_tar,male_tar,female_fmr,male_fmr,female_fnmr,male_fnmr,fmr_disparity,fnmr_disparity,tar_disparity,accuracy_disparity,mean_disparity,fairness_score,balanced_score
0.08722041300000002,0.8572984749455338,0.9237472766884531,0.20915032679738563,0.07625272331154684,0.8514056224899599,0.8669950738916257,0.9285714285714286,0.9151515151515152,0.25980392156862747,0.34210526315789475,0.07142857142857142,0.08484848484848485,0.08230134158926727,0.013419913419913429,0.013419913419913443,0.015589451401665788,0.031182654957689983,0.96881734504231,0.9130579099939219
0.09334805305555557,0.8616557734204793,0.9215686274509804,0.19825708061002179,0.0784313725490196,0.8534136546184738,0.8719211822660099,0.9285714285714286,0.9090909090909091,0.2549019607843137,0.2894736842105263,0.07142857142857142,0.09090909090909091,0.03457172342621262,0.019480519480519487,0.019480519480519543,0.01850752764753605,0.023010072508696924,0.9769899274913031,0.9193228504558912
0.09947569311111112,0.869281045751634,0.9172113289760349,0.1786492374727669,0.08278867102396514,0.8594377510040161,0.8620689655172413,0.9285714285714286,0.896969696969697,0.24019607843137256,0.2894736842105263,0.07142857142857142,0.10303030303030303,0.04927760577915377,0.0316017316017316,0.03160173160173163,0.002631214513225233,0.02877807087396056,0.9712219291260394,0.9202514874388368
0.10560333316666667,0.8725490196078431,0.9150326797385621,0.16993464052287582,0.08496732026143791,0.8594377510040161,0.8669950738916257,0.9251700680272109,0.896969696969697,0.23529411764705882,0.2631578947368421,0.07482993197278912,0.10303030303030303,0.02786377708978327,0.028200371057513912,0.02820037105751394,0.007557322887609574,0.022955460523105174,0.9770445394768948,0.924796779542369
0.11173097322222222,0.8725490196078431,0.9041394335511983,0.15904139433551198,0.09586056644880174,0.857429718875502,0.8620689655172413,0.9115646258503401,0.8909090909090909,0.22058823529411764,0.2631578947368421,0.08843537414965986,0.10909090909090909,0.04256965944272445,0.02065553494124922,0.020655534941249276,0.004639246641739314,0.022129993991740565,0.9778700060082595,0.9252095128080513
0.11785861327777777,0.8769063180827886,0.9019607843137255,0.14814814814814814,0.09803921568627451,0.8614457831325302,0.8620689655172413,0.9081632653061225,0.8909090909090909,0.20588235294117646,0.2631578947368421,0.09183673469387756,0.10909090909090909,0.05727554179566563,0.01725417439703153,0.017254174397031585,0.0006231823847111517,0.023101768243609974,0.97689823175639,0.9269022749195893
0.12398625333333338,0.8769063180827886,0.8976034858387799,0.1437908496732026,0.10239651416122005,0.8634538152610441,0.8571428571428571,0.9081632653061225,0.8787878787878788,0.20098039215686275,0.23684210526315788,0.09183673469387756,0.12121212121212122,0.03586171310629513,0.02937538651824366,0.029375386518243674,0.006310958118187049,0.025230861065242378,0.9747691389347576,0.9258377285087731
0.13011389338888893,0.8812636165577342,0.8910675381263616,0.12854030501089325,0.10893246187363835,0.8654618473895582,0.8620689655172413,0.8979591836734694,0.8787878787878788,0.18137254901960784,0.21052631578947367,0.10204081632653061,0.12121212121212122,0.029153766769865835,0.0191713048855906,0.0191713048855906,0.0033928818723168996,0.017722314603340984,0.982277685396659,0.9317706509771966
0.13624153344444448,0.8845315904139434,0.8888888888888888,0.11982570806100218,0.1111111111111111,0.8694779116465864,0.8620689655172413,0.8945578231292517,0.8787878787878788,0.16666666666666666,0.21052631578947367,0.1054421768707483,0.12121212121212122,0.043859649122807015,0.01576994434137291,0.01576994434137291,0.007408946129345062,0.020702120983724474,0.9792978790162755,0.9319147347151094
0.14236917350000003,0.8888888888888888,0.8823529411764706,0.10457516339869281,0.11764705882352941,0.8734939759036144,0.8719211822660099,0.8843537414965986,0.8787878787878788,0.14215686274509803,0.15789473684210525,0.11564625850340136,0.12121212121212122,0.01573787409700722,0.0055658627087198514,0.005565862708719838,0.0015727936376045415,0.007110598288012863,0.9928894017119871,0.940889145300438
0.14849681355555558,0.8910675381263616,0.8801742919389979,0.09803921568627451,0.11982570806100218,0.8755020080321285,0.8719211822660099,0.8809523809523809,0.8787878787878788,0.1323529411764706,0.15789473684210525,0.11904761904761904,0.12121212121212122,0.025541795665634665,0.0021645021645021745,0.0021645021645021467,0.0035808257661186227,0.008362906440189402,0.9916370935598106,0.9413523158430861
0.15462445361111113,0.8910675381263616,0.8736383442265795,0.0915032679738562,0.12636165577342048,0.8755020080321285,0.8719211822660099,0.8741496598639455,0.8727272727272728,0.12254901960784313,0.13157894736842105,0.12585034013605442,0.12727272727272726,0.009029927760577913,0.001422387136672837,0.0014223871366727536,0.0035808257661186227,0.0038638819500105316,0.9961361180499895,0.9436018280881755
0.16075209366666668,0.8867102396514162,0.8649237472766884,0.0915032679738562,0.13507625272331156,0.8694779116465864,0.8669950738916257,0.8639455782312925,0.8666666666666667,0.12254901960784313,0.13157894736842105,0.1360544217687075,0.13333333333333333,0.009029927760577913,0.0027210884353741638,0.0027210884353742193,0.0024828377549607206,0.004238735596571754,0.9957612644034283,0.9412357520274222
0.16687973372222223,0.8888888888888888,0.8627450980392157,0.08496732026143791,0.13725490196078433,0.8734939759036144,0.8620689655172413,0.8639455782312925,0.8606060606060606,0.11274509803921569,0.13157894736842105,0.1360544217687075,0.1393939393939394,0.018833849329205357,0.003339517625231908,0.0033395176252318803,0.011425010386373113,0.009234473741510565,0.9907655262584895,0.9398272075736891
0.17300737377777778,0.8910675381263616,0.8540305010893247,0.0718954248366013,0.14596949891067537,0.8755020080321285,0.8522167487684729,0.8571428571428572,0.8484848484848485,0.09803921568627451,0.13157894736842105,0.14285714285714285,0.15151515151515152,0.03353973168214654,0.00865800865800867,0.008658008658008698,0.023285259263655655,0.01853525206545489,0.9814647479345451,0.9362661430304533
0.17913501383333338,0.8921568627450981,0.8496732026143791,0.06535947712418301,0.1503267973856209,0.8734939759036144,0.8522167487684729,0.8503401360544218,0.8484848484848485,0.09313725490196079,0.13157894736842105,0.14965986394557823,0.15151515151515152,0.03844169246646026,0.0018552875695732884,0.0018552875695733162,0.021277227135141574,0.01585737368518711,0.9841426263148129,0.9381497445299555
0.18526265388888893,0.8943355119825708,0.8431372549019608,0.054466230936819175,0.1568627450980392,0.8755020080321285,0.8522167487684729,0.8435374149659864,0.8424242424242424,0.0784313725490196,0.10526315789473684,0.1564625850340136,0.15757575757575756,0.02683178534571723,0.0011131725417439509,0.0011131725417440341,0.023285259263655655,0.013085847423215217,0.9869141525767848,0.9406248322796777
0.19139029394444448,0.8921568627450981,0.8344226579520697,0.05010893246187364,0.1655773420479303,0.8694779116465864,0.8522167487684729,0.8299319727891157,0.8424242424242424,0.07352941176470588,0.10526315789473684,0.17006802721088435,0.15757575757575756,0.03173374613003095,0.012492269635126785,0.01249226963512673,0.017261162878113523,0.018494862069599497,0.9815051379304005,0.9368310003377494
0.19751793400000003,0.8899782135076253,0.8235294117647058,0.04357298474945534,0.17647058823529413,0.8674698795180723,0.8472906403940886,0.8231292517006803,0.8242424242424242,0.06862745098039216,0.05263157894736842,0.17687074829931973,0.17575757575757575,0.015995872033023745,0.0011131725417439786,0.001113172541743923,0.020179239123983672,0.00960036406012383,0.9903996359398761,0.9401889247237507
0.20364557405555558,0.8888888888888888,0.8191721132897604,0.04139433551198257,0.18082788671023964,0.8634538152610441,0.8522167487684729,0.8163265306122449,0.8242424242424242,0.06862745098039216,0.02631578947368421,0.1836734693877551,0.17575757575757575,0.042311661506707954,0.00791589363017936,0.007915893630179305,0.01123706649257128,0.017345128814909475,0.9826548711850905,0.9357718800369896
0.20977321411111113,0.8932461873638344,0.8191721132897604,0.032679738562091505,0.18082788671023964,0.8714859437751004,0.8522167487684729,0.8163265306122449,0.8242424242424242,0.049019607843137254,0.02631578947368421,0.1836734693877551,0.17575757575757575,0.022703818369453045,0.00791589363017936,0.007915893630179305,0.019269195006627493,0.0144512001591098,0.9855487998408902,0.9393974936023624
0.21590085416666668,0.8910675381263616,0.8104575163398693,0.02832244008714597,0.1895424836601307,0.8654618473895582,0.8472906403940886,0.8061224489795918,0.8181818181818181,0.049019607843137254,0.02631578947368421,0.19387755102040816,0.18181818181818182,0.022703818369453045,0.012059369202226333,0.012059369202226278,0.01817120699546959,0.01624844094234381,0.9837515590576562,0.9374095485920089
0.22202849422222223,0.8877995642701525,0.803921568627451,0.02832244008714597,0.19607843137254902,0.8634538152610441,0.8374384236453202,0.8027210884353742,0.806060606060606,0.049019607843137254,0.02631578947368421,0.19727891156462585,0.19393939393939394,0.022703818369453045,0.003339517625231908,0.0033395176252318803,0.02601539161572397,0.013849561308910201,0.9861504386910898,0.9369750014806211
0.22815613427777778,0.8845315904139434,0.7930283224400871,0.023965141612200435,0.20697167755991286,0.8614457831325302,0.8226600985221675,0.7959183673469388,0.7878787878787878,0.04411764705882353,0.02631578947368421,0.20408163265306123,0.21212121212121213,0.017801857585139323,0.008039579468150898,0.008039579468150926,0.03878568461036269,0.01816667528295096,0.981833324717049,0.9331824575654961
